year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,51,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,51,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,51,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,51,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,51,1138040268.0668082,44.93848250720021,18456146935.094116,108308849093.0437
2019,51,1180811433.6057544,44.63745852689513,19760951475.629223,108617754021.81303
2020,51,1225190075.3060384,45.90734156639441,20370091199.9771,110937855721.62442
2021,51,1271236607.2241092,44.68250677535836,22071454444.10658,114258405785.87665
2022,51,1319013713.968418,40.57876036415408,23674555630.728065,120071677225.57259
2023,51,1368586436.0339699,41.11407419946108,25305566796.597115,123058048855.66183
2024,51,1420022258.344019,41.427811381286055,26971734653.97148,126353895663.80748
2025,51,1473391202.1194375,41.53208929184047,28711253961.643223,129883779078.56473
2026,51,1528765920.2008343,41.44325654620052,30567155853.678616,133755074127.55357
2027,51,1586221795.953177,39.69032072630405,32661366605.53292,138929257136.72324
2028,51,1645837045.887562,37.87544609268581,34945937879.23196,144561175139.83517
2029,51,1704685713.7151375,36.01063221351061,37241477355.71791,149904788235.19067
2030,51,1762205284.050125,34.098697691680066,39558249728.24402,154719972515.327
2031,51,1819106497.7491488,32.14890668556287,41949578083.654945,159692220791.02478
2032,51,1877770192.4250321,30.16119075486191,44488552732.582344,164929456438.76035
