year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,115,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,115,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,115,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,115,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,115,1140088871.077954,44.67804543143571,16125839613.543673,108641929932.61168
2019,115,1185066451.9519703,44.11813318562984,17359837912.09963,109283784889.31462
2020,115,1231818440.797679,45.122220029173846,18120174027.964333,111973317908.67804
2021,115,1280414839.6825275,43.64539783324379,19544199962.520424,115689371102.60426
2022,115,1330928412.321526,39.32027530283426,20921655911.24271,121956017617.5555
2023,115,1383434793.0268447,39.59950180255886,22386349961.740486,125374562287.24075
2024,115,1438012599.9555805,39.65847038927845,23891395535.971657,129148952607.98352
2025,115,1494743552.8252475,39.51030916710038,25458896090.345917,133206382940.86426
2026,115,1553712595.2732677,39.17221943613305,27127950265.496098,137656440078.5899
2027,115,1615008022.0436442,37.200452502622454,29033080379.551895,143494566007.68774
2028,115,1675187026.8327785,35.17459677938212,30944783987.462685,149034761200.5885
2029,115,1733551314.7623804,33.106705499964015,32817534171.686634,154002863668.8654
2030,115,1792046720.8742533,30.999777557154935,34734433419.47704,159004955783.69977
2031,115,1852481357.7537167,28.863076438345246,36837716558.88218,164745964567.6236
2032,115,1914906424.0952225,26.69671565754245,39093782877.95176,170912513376.44324
