year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,157,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,157,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,157,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,157,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,157,1146066476.4689615,43.92343975882599,18965765590.240788,109613824346.22441
2019,157,1197525884.722703,42.618683182605,20650630943.297462,111269818002.34402
2020,157,1251295866.3613183,42.86327607016607,21648366024.345238,115016019415.97044
2021,157,1307480168.1931758,40.67188437125982,23868928127.508255,119935546524.08792
2022,157,1366187195.3509884,35.72467480590117,26087828582.479057,127648746792.24939
2023,157,1427530220.4547372,35.28736913279036,28336456441.194458,132472569882.86743
2024,157,1491198163.2205305,34.63859197741623,30693059335.116096,137646474000.35678
2025,157,1555746349.989632,33.794258939811414,33095152442.238586,142784501559.8271
2026,157,1622242959.6969082,32.773874171145806,35678490348.341675,148177967148.833
2027,157,1683794945.0551622,30.210052892104567,38259859946.25711,153651628876.2814
2028,157,1747675766.2590694,27.61829894658557,41073362454.26085,159762867316.18307
2029,157,1814007885.53629,25.01055990690022,44178038022.32276,166659347986.1193
2030,157,1877296210.3646915,22.390080736507947,47316030554.74288,172869992983.31116
2031,157,1937509872.598265,19.765865022459597,50579085398.93402,179098772259.15945
2032,157,1997630336.8519826,17.13827230740185,53963498165.30309,185443591267.22656
