year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,165,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,165,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,165,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,165,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,165,1126435218.079516,46.4317049380881,15587289990.544498,106480459556.92712
2019,165,1156851813.3630254,47.63305272413602,16835024900.445692,104942077061.84904
2020,165,1188089733.525047,50.46357337929638,17719059834.470974,105579433879.86769
2021,165,1220171156.4112513,50.7376223994224,19107871233.235775,107116904662.33307
2022,165,1253118858.7251472,47.97104961108034,20389129191.079594,110396780805.93005
2023,165,1286956232.198749,50.06478313012932,21817321410.730633,111393986927.32932
2024,165,1321707300.1999059,51.94789351615938,23243750654.94973,112269536539.23041
2025,165,1357396734.7880583,53.62651893570393,24698223512.149136,113481722051.69734
2026,165,1394049874.2305527,55.111832257368356,26214210250.348503,114863339998.59157
2027,165,1431692740.991937,54.767727093617516,27790282861.1997,116869806166.27603
2028,165,1470352060.20901,54.330736861319586,29435938885.108345,119061198223.3887
2029,165,1510055278.6647503,53.811839997760714,31123252205.652466,121377187588.00163
2030,165,1550830584.2745855,53.21203371513479,32887400996.779682,123755733689.9458
2031,165,1592706926.0988324,52.53984494962999,34788232055.28563,126547401529.24689
2032,165,1635714034.8955405,51.793315920407544,36740902860.32558,129347347526.89668
