year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,489,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,489,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,489,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,489,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,489,1133865071.4922543,45.47218503574594,15118265075.656147,107645781084.0218
2019,489,1172163099.6623971,45.704607836082,16378209365.284689,107264044850.65042
2020,489,1211754702.3491192,47.52509435686992,17288554874.77288,108921813348.04018
2021,489,1252683572.0115323,46.82534611868649,18650505540.857986,111599974794.57256
2022,489,1294994876.8884282,43.186136194247396,19953983126.14009,116334260060.97878
2023,489,1338735310.8449936,44.26063637701043,21392386550.27781,118511134193.1099
2024,489,1383953144.9031765,45.11375681317317,22870922145.19224,120985161588.54802
2025,489,1430698280.5125694,45.755494376823165,24391231981.158447,123610933804.0032
2026,489,1479022304.6205995,46.20038492625939,25990719589.52297,126492397346.08723
2027,489,1528978546.6027975,44.920170339915146,27697992628.12292,130248941499.49066
2028,489,1580622137.1159728,43.564050869019496,29484131535.672203,133958542690.53387
2029,489,1634010068.939246,42.143788049321095,31388741173.507675,138458679451.4326
2030,489,1689201259.8700798,40.66169225010809,33418204706.801453,143217562029.92206
2031,489,1746256617.7447202,39.1268986977915,35656519207.12553,148642486092.54468
2032,489,1802253676.74433,37.538820315553274,37875221277.61387,153579011573.4483
