year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,184,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,184,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,184,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,184,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,184,1136785022.1560044,45.098524585464254,13474325415.772097,108104759594.21931
2019,184,1178208026.0901089,44.95705425042996,14787903648.68415,108210247020.66281
2020,184,1221140431.7329638,46.391211162948714,15919193271.539534,110305233275.5249
2021,184,1265637239.767813,45.32260371188809,17193224927.11009,113425524912.12256
2022,184,1311755455.0330162,41.35661651075964,18499698817.244705,118942266112.12463
2023,184,1359554159.550921,42.05157369138277,19959792964.508415,121655320552.80087
2024,184,1409094588.2178078,42.52459827009343,21469869400.59301,124660073737.50865
2025,184,1460440207.2518876,42.78717755420849,23018970102.88044,127542118329.33086
2026,184,1513656795.4998431,42.85512468409315,24650717676.930874,131069383434.65549
2027,184,1568812528.7060711,41.240477982737964,26419167065.860035,135789134831.66565
2028,184,1625978066.852601,39.559395986727516,28301619111.77337,140964855246.8519
2029,184,1685226644.681557,37.82382425697149,30307870445.475643,146529824545.7272
2030,184,1742700029.0710137,36.03644796111288,32288147400.334667,151530152806.4369
2031,184,1799039103.524636,34.20651043105559,34317607117.034195,156359333572.4436
2032,184,1855473619.1464934,32.33380781833922,36355740222.167496,161094153537.26694
