year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1137,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1137,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1137,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1137,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1137,1134954027.949955,49.988744481002186,16766078540.376959,112186377470.65485
2019,1137,1174415656.0707283,47.90818062242832,17709120756.872456,116731314919.042
2020,1137,1215249339.8480246,44.14414805968503,18064369411.997402,122507423012.4173
2021,1137,1257502784.782459,42.728474151044196,19297372183.044395,122320860511.67012
2022,1137,1301225355.0644944,40.0573827643497,20438358109.696877,125340142305.75626
2023,1137,1346468131.2460334,38.47693803298034,21424367643.168266,126544904094.30965
2024,1137,1393283969.9172068,39.8929609652115,21801199106.805256,119521291091.0329
2025,1137,1441727565.4580922,38.22149476587306,22959559956.47379,123575814297.46748
2026,1137,1491117553.8215024,36.426268461032215,24365480985.142937,128547606314.63704
2027,1137,1535964741.5082777,34.35321160418929,25951945690.62103,134474772834.59605
2028,1137,1585281686.612897,32.789755600304765,27232053670.709534,138324301244.49268
2029,1137,1636262037.6477003,31.281594788107775,28527288293.709084,141936469428.2211
2030,1137,1691864734.7711518,33.29189654831259,30100403145.039974,145065106295.11627
2031,1137,1746665532.6796534,31.843358322636472,31604991199.430386,149194018226.2564
2032,1137,1802759951.6947188,30.300633326050512,33221030008.14187,153755372503.94708
