year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,361,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,361,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,361,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,361,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,361,1145332158.2488308,44.01571482799053,13322270255.747076,109494432093.09369
2019,361,1195991796.8196845,42.80161888266294,14488911864.435604,111020296454.42503
2020,361,1248892181.8514202,43.13823835170912,15455069098.70381,114640523462.59477
2021,361,1304132424.6848114,41.03299293569647,16564569770.945143,119387793737.3482
2022,361,1361816020.493451,36.16032564061817,17722039956.976135,126945938959.97481
2023,361,1422051042.1867893,35.808632850399505,19025232099.748493,131594025428.76932
2024,361,1484950342.8897715,35.24401073202318,20393068485.184578,136672874024.96858
2025,361,1548935660.2956133,34.48204761903822,21769346474.23806,141766554275.94373
2026,361,1614860462.8155212,33.541981658167934,23219176965.983273,147118045866.86057
2027,361,1676054684.526542,31.04729429172506,24622421194.555004,152505954172.51913
2028,361,1738782028.0174744,28.52122284846994,26086510936.586906,158360800775.70663
2029,361,1803873229.857276,25.975749893177163,27640344765.19038,164921687328.07352
2030,361,1867951477.1604896,23.414113372165342,29304179727.821762,171554091772.88165
2031,361,1929317692.4609282,20.84537010955367,30991349324.872,178239947921.3179
2032,361,1988461824.8982873,18.269872644222588,32661282192.752388,184470355672.3036
