year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,278,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,278,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,278,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,278,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,278,1136706448.4583273,45.10855437602244,16634740565.150404,108091984355.1672
2019,278,1178045158.0718956,44.97709496617849,17973546085.68863,108184753563.61215
2020,278,1220887236.4002547,46.42157070010408,18812725041.471783,110265679905.4989
2021,278,1265287356.5939176,45.362788997515445,20393095264.641117,113376216154.0742
2022,278,1311302180.1069658,41.405478939929445,21920833083.23666,118871734908.50053
2023,278,1358990429.0058782,42.11049891215851,23523554776.728756,121567772215.21362
2024,278,1408412960.9080107,42.59357566606693,25168146497.96379,124554419442.5342
2025,278,1459632846.6453755,42.86615682802884,26877369280.018642,127755260003.62204
2026,278,1512715450.752824,42.9440217209676,28692506607.186546,131277284747.03355
2027,278,1567728514.8833568,41.33813942667193,30708690228.47573,136044060499.88065
2028,278,1624742244.2569952,39.665548612228,32867667006.155235,141229990644.83148
2029,278,1683829397.2535574,37.93819094060004,35176216741.9029,146733403181.59384
2030,278,1741359646.032567,36.15874266026527,37441682090.87376,151337594783.32422
2031,278,1797792510.7885675,34.33644527492589,39811228853.86237,156187979606.62558
2032,278,1854089363.0584264,32.47108586450491,42193449090.62411,160891727489.9274
