year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1356,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1356,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1356,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1356,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1356,1135268344.0079708,49.94721784885316,12308857771.819359,112237481884.69899
2019,1356,1175066235.3985267,47.82629076649812,13166234716.08472,116836793569.74054
2020,1356,1216259279.0167427,44.02445580033006,13962102455.613913,122668499229.54863
2021,1356,1258896383.2261097,42.57047371344516,14992237980.208317,123140681657.02414
2022,1356,1303028170.9184515,39.863605165563506,16036206169.132154,126121223614.82208
2023,1356,1348707039.6183105,38.24706070097126,17105685536.685013,130025410313.93521
2024,1356,1395987223.6943586,39.62206581036517,17876524612.37577,125229508500.44312
2025,1356,1444924858.7516792,37.91564172751759,18964044222.257446,129268473190.89442
2026,1356,1494298113.7646325,36.086699776978726,20202663624.140602,133619826510.97697
2027,1356,1539012265.6216354,33.98169770048471,21493737187.021667,137866841338.3179
2028,1356,1588751000.1872866,32.385901797786445,22670811986.05886,141607320840.2758
2029,1356,1640178877.7138543,30.846091024402494,23853235727.96551,145097686614.99542
2030,1356,1696256121.3480325,32.81294252218247,25373101719.88284,148675610619.7507
2031,1356,1751559826.9893298,31.333237642724743,26722413317.65043,152511075206.17578
2032,1356,1808186916.87831,29.760545566754075,28146550438.612095,156872977471.21213
