year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1183,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1183,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1183,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1183,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1183,1143640012.3291304,48.84957491927895,12593798915.738287,113598625209.11353
2019,1183,1192460423.6361818,45.66997741881819,13384792364.78137,119656919305.23285
2020,1183,1243364910.818941,40.88469060712987,14091380508.389832,127100663926.54472
2021,1183,1296225526.5543168,38.44151359746006,15149156733.085262,129233922699.4553
2022,1183,1345947255.022598,34.8188602524611,16082530684.19002,132998920607.62497
2023,1183,1397348680.7723067,32.28512918749376,16949325754.579369,137811341831.38638
2024,1183,1459994504.8982005,32.622852705091354,17813938844.822742,135140306718.65486
2025,1183,1515329702.5638504,30.043011137257075,18704805807.237675,140042498815.96323
2026,1183,1570489305.308552,27.37915430021598,19740494527.934868,145587364126.33908
2027,1183,1621840781.866921,24.490824149518428,20987178336.856613,151797514416.18707
2028,1183,1679753512.3302462,22.107626681785373,22058530852.605,157203893745.8123
2029,1183,1737771901.268955,19.803909793162592,23133737396.131348,161996364585.97238
2030,1183,1802099692.2005348,20.714606767386424,24455896514.106598,166839222375.0685
2031,1183,1863470605.393445,18.495883243890233,25618714979.603916,172151587496.4071
2032,1183,1926040453.0655556,16.219890295542843,26853276906.85186,177888810608.2154
