year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,922,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,922,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,922,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,922,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,922,1140150230.134804,53.641711962171854,16397221662.287697,108080924841.57297
2019,922,1185194014.843553,58.140624766418284,17690545926.36324,106861138445.54874
2020,922,1232017339.2017822,49.82630887889725,18450087977.998734,109275574955.42279
2021,922,1280690507.2788436,46.23119438457804,20190571943.684452,112059575967.99182
2022,922,1331286600.638914,44.89546608855717,21748433164.220573,113047303367.0298
2023,922,1383881588.0711691,43.178348695272305,23410292729.462425,114683095778.82011
2024,922,1438554439.6550424,42.08587366894322,25379316267.568897,118338253600.29823
2025,922,1495387245.331866,39.70619901565193,27217851837.229782,122672711456.04411
2026,922,1554465338.1608925,38.97570428595438,29453884675.69751,127523722479.38472
2027,922,1615877422.4447803,35.94957733060507,31807356903.62963,132405358598.9276
2028,922,1679715706.9169307,35.17051205688543,34157648660.912895,137004357444.90323
2029,922,1746076043.1906226,34.340658385906096,36771189890.48946,134266833905.51442
2030,922,1815058069.6778553,33.36200434707614,39260041624.28368,134938610177.08086
2031,922,1886765361.193975,32.8073410640428,41826145389.36681,136296622066.07393
2032,922,1961305584.4727077,31.483560139359685,44738906536.915306,142266455360.87994
