year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,810,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,810,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,810,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,810,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,810,1125152839.8440695,55.68963348681796,15919561075.33212,105941665753.58447
2019,810,1154219301.3222387,62.3844981296604,17065014555.489748,102729887099.00465
2020,810,1184036646.727413,55.89771728568721,17645109732.761944,102918376107.51874
2021,810,1214624273.9031248,54.18504844677023,19061109674.954872,103362935701.45941
2022,810,1246002081.8040915,54.81305795069734,20361640339.561813,102484633022.47017
2023,810,1278190483.4415956,55.01749006635814,21870521962.505905,103111051751.33064
2024,810,1311210419.1632771,55.88517402809878,23443772489.4179,104482219957.09448
2025,810,1345083370.2760036,55.31741207902458,24795959559.24816,106070036529.65192
2026,810,1379831373.020656,56.56472188053384,26527302873.333927,108252039798.97458
2027,810,1415477032.907925,55.19704487760861,28170790825.539608,109631912029.1078
2028,810,1452043539.4244583,56.36447947280507,29878886216.933968,111315033447.38562
2029,810,1489554681.1189117,57.47592767650828,31789618404.351414,105415390052.08466
2030,810,1528034861.0777261,58.41247365773356,33422877398.459637,102891704406.4865
2031,810,1567509112.8006938,59.85635348824325,35115335842.70785,101250697097.40013
2032,810,1608003116.4866424,60.37247572699073,36964881664.63369,103336517159.2922
