year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,518,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,518,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,518,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,518,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,518,1118833683.123033,56.56896632125476,13794536653.855085,105045206478.04494
2019,518,1141290904.8557708,64.22396882279979,14751068145.175268,101111925388.84303
2020,518,1164198887.783457,58.55418893145096,15264290270.726816,100541440391.93925
2021,518,1187566679.5815926,57.698010340234916,16269683239.131031,100235397255.07384
2022,518,1211403509.5305548,59.234632374293064,17305740899.482506,98826933245.709
2023,518,1235718792.1607735,60.34544576549724,18458652228.514355,98621019778.67168
2024,518,1260522130.971064,62.15364994921762,19671292494.28351,99123543912.91362
2025,518,1285823322.221602,62.475562926363196,20600977978.11635,99805169215.88628
2026,518,1311632358.8030305,64.70538692424567,21856809831.64378,101042160815.90637
2027,518,1337959434.18322,64.18872425197374,23021236331.247883,101437640383.50206
2028,518,1364814946.4332547,66.35810796717301,24206993257.210545,102110999842.86763
2029,518,1392209502.3342292,68.48685836492213,25774729178.052746,95182237748.17198
2030,518,1420153921.5664737,70.44615974553975,27031230063.213406,91612775661.40707
2031,518,1448659240.9828613,72.97117482362763,28279171570.920006,88841628180.00673
2032,518,1477736718.9679022,74.50973333584795,29460821664.171947,89749825332.30334
