year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1432,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1432,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1432,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1432,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1432,1121213522.4360073,51.826861065694885,12533919748.76049,110010519376.42294
2019,1432,1146151283.4119942,51.55563274929113,13155886792.872427,112258623991.36903
2020,1432,1171643704.0581074,49.508831196519274,13620423760.198366,115523769314.99754
2021,1432,1197703120.9810684,49.85470987641038,14371988879.715223,113425802110.05396
2022,1432,1224342145.1754308,48.85235988575024,15067948036.687372,113621180647.06137
2023,1432,1251573668.1264527,48.97627580568546,15759195103.079405,114683995149.02954
2024,1432,1279410868.048698,52.34403965502652,16250584215.10018,107611281396.86395
2025,1432,1307867216.2634063,52.36847950980816,16938724165.52048,108766380354.57677
2026,1432,1336956483.7176943,52.23253959886181,17712381776.433025,110173780455.87244
2027,1432,1366692747.6487699,51.75656506917172,18588367355.96324,112008588821.58049
2028,1432,1397090398.3963556,51.82872701189408,19366651940.71667,113233472632.20815
2029,1432,1428164146.366643,51.94386401507474,20116993817.669746,114096807182.58899
2030,1432,1459929029.151134,56.16115543490402,21137339984.483353,114685598560.66743
2031,1432,1492400418.8038156,56.357049552857575,21982095340.72892,115762398673.71709
2032,1432,1525594029.2801976,56.42122403400507,22857866020.323997,117049117236.67188
