year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,49,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,49,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,49,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,49,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,49,1122817117.1866467,46.903557989017955,15954920505.472683,105912985257.84714
2019,49,1149432150.972537,48.586034079289,16137800399.539448,95464734596.88647
2020,49,1176678062.22955,51.92280075547174,16221109813.952122,94706999041.79134
2021,49,1204569805.1518745,52.68994644490197,16877843593.443825,94899266930.41774
2022,49,1233122688.4049456,50.37053048861527,17395026028.238644,97846352329.58849
2023,49,1262352383.5277617,52.989617164711774,17994161596.61201,97325219393.92038
2024,49,1292274933.5343676,55.40860145064851,18589632285.391068,96891774881.60449
2025,49,1322906761.7192223,57.63177059370099,19203354217.256386,96868681349.87257
2026,49,1354264680.671296,59.66866251202089,19857137960.819916,97221081280.54128
2027,49,1386365901.5018234,59.82781398454774,20521508154.249214,98477783043.68646
2028,49,1419228043.2907999,59.89010220757015,21178716489.711216,99479070217.81516
2029,49,1452869142.7573907,59.86600174393102,21867030121.32471,101046569398.23157
2030,49,1487307664.15957,59.75572068244763,22593263854.404896,102654946445.42474
2031,49,1522562509.42841,59.5673517854611,23347886987.556812,104364139524.71063
2032,49,1558653028.542602,59.2980943850627,24138271562.162716,106364077353.8863
