year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,963,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,963,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,963,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,963,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,963,1129156872.9570284,55.13755213943781,12736344384.19043,106509692910.07674
2019,963,1162448859.765272,61.234896832042494,13557680514.58975,103802407672.61252
2020,963,1196722425.317962,54.24513362683854,14026889752.432463,104535286403.72437
2021,963,1232006510.4180944,52.009669537234856,14844060840.91971,105522148812.25793
2022,963,1268330909.1573918,52.08759094673218,15730438099.728123,105008206724.27815
2023,963,1305726294.074615,51.74840352759129,16744735099.221045,106022088877.63332
2024,963,1344224242.0556338,52.05667178427837,17901762132.832027,107972382836.32304
2025,963,1383857260.9971392,50.96561906339064,18714537174.479393,110169143577.00645
2026,963,1424658817.2565088,51.638351963477625,19838146878.472027,112991117801.32506
2027,963,1466663363.9109907,49.78069133304356,20914082999.633556,115043240277.07535
2028,963,1509906369.850095,50.372259331879285,22008860138.910496,117432189388.3115
2029,963,1554424349.7257283,50.90409853363062,23595085999.05474,112268223339.13467
2030,963,1600254894.7853894,51.26326622549503,25033165423.350693,110502194576.31635
2031,963,1647436704.6144385,52.10070901665041,26461533996.274536,109634210253.39415
2032,963,1696009619.8142626,52.05069461570678,27617769541.220203,112544869633.68983
