year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1449,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1449,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1449,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1449,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1449,1114679289.9021792,52.71686774660439,17190884047.73184,108985669838.79184
2019,1449,1132831080.0097122,53.33767412386644,17812977124.229897,110173634948.91064
2020,1449,1151278459.6084044,52.153529244411246,17760139247.57635,112342375563.49648
2021,1449,1170026242.171019,53.39951126194915,18623832355.750748,109216807970.05748
2022,1449,1189079319.5544317,53.26666154217159,19274874607.237614,108327914756.47375
2023,1449,1208442663.2760627,54.293446962940585,19968990558.70636,108483745198.09845
2024,1449,1228121325.8110955,58.70632316262139,20129886406.67547,100717837210.8378
2025,1449,1248120441.910816,59.66226691848379,20794467888.575294,100799544024.47603
2026,1449,1268445229.9424248,60.45492232939941,21545225107.281147,101079398230.33492
2027,1449,1289100993.2506647,60.89088285094195,22386797123.52956,101701466255.49234
2028,1449,1310093121.54162,61.91097657199616,23146358798.393913,101780171162.9618
2029,1449,1331427092.289057,62.98359865402748,23888231622.02195,101638198300.66333
2030,1449,1353108472.1636524,68.4892296037779,24953855089.085426,101512844016.23564
2031,1449,1375142918.485513,69.68950870401618,25847888478.21897,101806180111.88803
2032,1449,1397536180.7003336,70.75428080823883,26775301293.55608,102229244759.2142
