year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,441,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,441,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,441,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,441,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,441,1143392114.1174452,44.26007268119734,19072820093.625248,109179001761.02583
2019,441,1191943518.3777199,43.28662568565912,20728300744.218216,110360240534.09023
2020,441,1242556541.5931535,43.86808231054873,21695364494.13139,113650789880.9926
2021,441,1295318725.4688938,41.99261959345662,23879586131.40661,118013014978.63167
2022,441,1350321328.958673,37.31939860269664,26041906868.54299,125097795267.82915
2023,441,1407659486.108853,37.19710611031915,28229359176.04745,129286449153.6781
2024,441,1467432370.6049416,36.8585320409106,30505675866.437042,133879426718.8101
2025,441,1529743367.3051817,36.318378387568124,32921821031.32164,138802524775.22565
2026,441,1593912004.344792,35.595156586078346,35513434390.89701,143995505411.55322
2027,441,1655818831.2424645,33.287886411306964,38226244067.6513,149595728687.4709
2028,441,1715557659.4971917,30.940421340747726,40879659066.93057,154446655748.35516
2029,441,1777439266.3482509,28.56480619355925,43760012796.00742,160155464756.80942
2030,441,1841539682.74991,26.16422870456116,46926847949.448296,166504002129.1059
2031,441,1904233587.8116276,23.74785731965983,50340432118.453606,173131203971.84903
2032,441,1964631287.8938048,21.31599462438831,53762404805.358086,179203854443.2284
