year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,533,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,533,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,533,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,533,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,533,1129604644.0261886,55.0760561922002,18226027607.19703,106573215393.53262
2019,533,1163370988.809453,61.10709634300291,19411075695.989086,103922584517.85298
2020,533,1198146683.232037,54.061779739246894,19869288304.06275,104720903399.52599
2021,533,1233961898.9545386,51.76878854610083,21577374326.868908,105776985623.8865
2022,533,1270847709.534248,51.78639505729693,23007455315.254555,105294427029.66603
2023,533,1308836117.3848104,51.387845993835356,24688929719.586983,106350853889.59792
2024,533,1347960081.54176,51.6352503146374,26510532017.08626,108367329169.55284
2025,533,1388253546.2580404,50.48754506330604,28121976333.39935,110633911067.7065
2026,533,1429751470.4542978,51.098229044220275,30152068774.445324,113529504076.8455
2027,533,1472489858.0495067,49.18802421527417,32107236638.52744,115659206917.00664
2028,533,1516505789.1982539,49.71788029506341,34165389829.0398,118129868312.33398
2029,533,1561837452.4617586,50.187847566569666,36201967492.383736,113051923429.65614
2030,533,1608524177.940569,50.48563490571132,38147750350.48203,111376408544.20914
2031,533,1656606471.3976579,51.25879027896235,40200762416.90935,110600713406.78108
2032,533,1706126049.4015384,51.14911401659705,42536885950.57985,113605260674.5997
