year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,453,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,453,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,453,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,453,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,453,1123238018.2462423,46.84851011651764,12020779486.476875,105979000700.98936
2019,453,1150294068.5214899,48.47469827933413,12840811533.996542,104013835288.26262
2020,453,1178001832.720773,51.75207867762962,13549505732.628262,104200918052.48625
2021,453,1206377009.0348632,52.46121043448239,14171745982.628063,105238442504.83003
2022,453,1235435673.7854667,50.08900645133725,14721740928.032297,108024736438.10469
2023,453,1265194290.5334668,52.64596855036557,15504911708.787535,108435294767.8226
2024,453,1295669719.406571,55.00141517723216,16297320234.39742,108924032134.64844
2025,453,1326879226.6516278,57.15984619520346,17087328352.278269,109562918642.13618
2026,453,1358840494.4170482,59.13098788156192,17895684334.118256,110386317223.20857
2027,453,1391571630.7708485,59.22991423518108,18671205066.89975,111733125421.73639
2028,453,1425091179.960013,59.23227937175438,19464305860.092705,113254483759.87976
2029,453,1459418132.916974,59.14861935114112,20247406883.491966,114873154964.78093
2030,453,1494571938.0191743,58.97923794772312,21059009784.870872,116526683960.85974
2031,453,1530572512.1077871,58.73228196339664,21918425564.518642,118565303395.80402
2032,453,1567440251.7718675,58.405053700560785,22778846859.6277,120583741192.59178
