year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,143,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,143,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,143,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,143,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,143,1115027930.0130959,47.92977381629644,11572766617.979448,104691304695.97415
2019,143,1133539825.7836854,50.66922296987546,12517309057.169691,101642290135.18909
2020,143,1152359059.402769,55.128929080561385,13433320073.906883,100716420425.17325
2021,143,1171490733.3490062,57.0014117926371,14143116481.62194,100429963325.87125
2022,143,1190940034.8133316,55.696598814954456,14795555414.619406,101918134121.05815
2023,143,1210712237.1053643,59.515037482904745,15690056632.249157,101187598262.52841
2024,143,1230812701.0831664,63.16913201624137,16620386674.547968,100974233477.97742
2025,143,1251246876.6067345,66.65946511347155,17549769907.298515,100937438745.61089
2026,143,1272020304.0156307,69.99227887120101,18484619471.383255,100970814956.87053
2027,143,1293138615.6311378,71.35040957044463,19336180970.430393,101050367870.09283
2028,143,1314607537.2833574,72.61464768911044,20193629492.554302,101221365433.2114
2029,143,1336432889.863659,73.79427180473832,21028928361.922188,101422876598.17775
2030,143,1358620590.902909,74.88760979725207,21877456645.332993,101589360426.51596
2031,143,1381176656.1758885,75.90166071151616,22771157365.067017,102069108492.95108
2032,143,1404107201.3323655,76.83155318820317,23647692615.523464,102454557481.81744
