year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,142,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,142,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,142,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,142,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,142,1139847567.3549972,44.70867351890339,11916581307.257462,108602696539.80888
2019,142,1184564858.274928,44.179158754511164,13333882930.108347,109205271274.4084
2020,142,1231036450.5282016,45.21440589734954,14757042670.671175,111851157874.54758
2021,142,1279331167.0042365,43.76707437565045,16019067122.625788,115520417219.12558
2022,142,1329520530.579063,39.467807038856634,17389609497.37662,121726091528.12392
2023,142,1381678870.0383322,39.77691348606616,18946999723.42209,124709199000.32526
2024,142,1435883430.1557844,39.86556003958965,20571041518.79877,128419104115.3668
2025,142,1492214486.0902023,39.74675700043762,22257205258.740757,132400873684.4393
2026,142,1550755462.2702637,39.437606709116366,24043491815.572987,136772563754.21002
2027,142,1611593055.9433603,37.49118029678376,25988662854.45792,142579854314.41406
2028,142,1671851211.476958,35.4897086466525,27980443228.28484,148153451267.8764
2029,142,1730399715.6172466,33.44524095180869,29924455915.807137,153153728487.9122
2030,142,1788498169.2050714,31.360757332552808,31890422710.902473,158035641239.9715
2031,142,1848509498.3109865,29.24552363124041,34032078314.535187,163940758010.6382
2032,142,1910483442.311254,27.099634475181354,36303846186.188835,169917898128.86105
