year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1196,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1196,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1196,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1196,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1196,1137448181.5873141,49.65985479735246,18220924185.878914,112591900055.08105
2019,1196,1179583075.2894728,47.26023679280838,19577173310.183975,117569110378.40768
2020,1196,1223278786.7027428,43.198004148055915,20246986902.431736,123788047593.65497
2021,1196,1268593133.747456,41.48070720081585,21989031747.896484,124681541080.18402
2022,1196,1315586076.1135383,38.52853942885333,23637784901.17889,128182737865.92111
2023,1196,1362617750.4202166,36.665014105996775,25265577643.746014,132243895131.8189
2024,1196,1414858773.386375,37.75977057454041,26185807185.814613,128186498911.94113
2025,1196,1465817948.3741295,35.81532690735597,27900325932.168316,132458644540.58922
2026,1196,1516244561.9515452,33.75740923872376,29792988201.522156,136953468471.24371
2027,1196,1560357515.7171955,31.436065439081883,31682959398.79816,141067189664.18042
2028,1196,1613077279.9336174,29.62170178237813,33626839339.435646,145321661954.72952
2029,1196,1667673398.5060828,27.868520711675064,35632145463.52712,149446729499.48
2030,1196,1727115721.2559617,29.541879614783717,37993719746.72438,153489006709.31903
2031,1196,1785991421.7230947,27.853126747713823,40341291026.25471,158222960554.98804
2032,1196,1846312332.7983959,26.080021148993787,42887013286.62252,163277720336.2252
