year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,829,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,829,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,829,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,829,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,829,1123630248.265696,55.900602998499394,18469038476.089024,105725665201.05067
2019,829,1151097564.5438895,62.824879271675925,19600080167.560074,102323045475.19888
2020,829,1179236323.6429677,56.53233088780802,19970456852.05824,102334861724.2156
2021,829,1208062939.0871768,55.02247147643193,21601250921.171474,102569181700.96576
2022,829,1237594225.6319168,55.86481295881352,22982440312.978687,101595769360.67314
2023,829,1267847409.0719028,56.28211971885953,24590093631.483498,102017600249.51869
2024,829,1298840136.28908,57.369839957911005,26273506309.089924,103174455562.95412
2025,829,1330590485.5461679,57.00914020593487,27739964284.77038,104537874427.07027
2026,829,1363116977.031836,58.484501916645605,29607248432.1393,106485023461.02684
2027,829,1396438583.6636431,57.31293532659127,31365261834.1586,107619200897.55774
2028,829,1430574742.1550753,58.71105893559998,33200889921.31054,109045390227.46545
2029,829,1465545364.3530986,60.05577919290569,34953168758.23836,102884782577.17175
2030,829,1501370848.8528812,61.22584394356605,36558281544.96563,100096353555.22049
2031,829,1538072092.8964207,62.91582949147556,38245910490.76551,98175124819.20311
2032,829,1575670504.562053,63.663303984582264,40228991702.73295,99961428251.1972
