year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,744,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,744,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,744,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,744,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,744,1142705999.8245213,53.298077789804225,12222094958.34977,108461487215.62074
2019,744,1190513450.5941203,57.434023011873,13383923432.524038,107594502599.65492
2020,744,1240321024.185721,48.82325366417697,14340881570.3256,110408361086.08255
2021,744,1292212399.8425944,44.92733744018308,15539835006.14077,113629593990.54651
2022,744,1346274757.7008936,43.28233623457937,16830400063.609524,115087337499.47433
2023,744,1402598925.2566986,41.26766889797657,18175091282.95841,117115483857.70406
2024,744,1461279529.9607947,39.87622503971412,19768726221.034782,121296913871.64479
2025,744,1522415158.1975863,37.225951132238606,21177762967.046722,126159618182.57414
2026,744,1586108520.9152055,36.20311114296289,22926470084.985542,131635882656.64452
2027,744,1652466626.1850998,32.939358119798094,24775811254.339046,137280073692.00555
2028,744,1721600958.981009,31.88191550981786,26596531672.07852,142596153236.49332
2029,744,1793627668.479357,30.77909610580122,29096868253.18495,140637815478.12485
2030,744,1868667763.1957462,29.536018625702415,31284211303.462593,142122724726.70612
2031,744,1946847314.285383,28.708753374369046,33482620066.4069,144292708099.51083
2032,744,2028297667.3490024,27.140825983756745,35713240896.89095,151291874459.62128
