year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,907,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,907,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,907,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,907,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,907,1114340461.4017756,57.20028063202162,14592149289.006453,104407781190.63788
2019,907,1132142492.4986806,65.55100017765427,15638891572.280268,100011004231.06035
2020,907,1150228918.107095,60.479890134545165,16181377786.31315,98952721229.3881
2021,907,1168604281.542202,60.2569025925764,17322831314.677956,98186551433.5636
2022,907,1187273198.700447,62.47093988828003,18427719394.163353,96275919526.45306
2023,907,1206240359.2190564,64.2640117746533,19648524023.087677,95504612062.83492
2024,907,1225510527.6540678,66.78621665535015,20883603030.276688,95422179225.83443
2025,907,1245088544.6771934,67.79117356345546,21869700487.015163,95498760686.8685
2026,907,1264979328.2918022,70.77979878986633,23188486028.09512,96115693240.12288
2027,907,1285187875.0683103,70.93053619709818,24382842924.17392,95873602320.01839
2028,907,1305719261.399336,73.88732702819135,25599073189.98321,95912202281.09624
2029,907,1326578644.7748795,76.82253981549074,27108125266.28236,88324209247.69075
2030,907,1347771265.0778947,79.60004672201102,28199802668.367,84067712166.58714
2031,907,1369302445.9005418,82.99557674938293,29282114650.985725,80595338398.48204
2032,907,1391177595.8814778,85.36773560120623,30428833939.997276,80775219130.57149
