year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1226,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1226,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1226,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1226,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1226,1139899240.924477,49.33804987694385,14162048676.015978,112990415969.29744
2019,1226,1184672262.2536988,46.627627335059266,15180657646.245443,118394222015.37827
2020,1226,1231203880.6299024,42.276257838683875,15951065071.137215,125082078897.80302
2021,1226,1279563170.3188362,40.26775533713338,17237126186.15139,126491359800.58139
2022,1226,1327983544.494937,37.04558110805893,18486076014.87807,130157017603.13806
2023,1226,1377770608.3255928,34.911287919402106,19730529191.961464,134625389988.10464
2024,1226,1434055877.3269083,35.699580431382394,20631816982.07212,131177679466.80882
2025,1226,1487106065.237987,33.4965473641354,21920795058.446564,135747400677.75883
2026,1226,1537436220.2342963,31.191064167923642,23222693308.991135,140097929682.2955
2027,1226,1584802421.0483246,28.63706211237834,24712236891.030075,145179620903.01666
2028,1226,1640992891.0295527,26.588553741779673,26184784112.103676,150099750130.8831
2029,1226,1699289037.3935802,24.607882624774284,27719303670.903675,154825473843.8336
2030,1226,1761129491.333614,25.967127506183456,29501097694.339054,159240690180.6404
2031,1226,1821060194.1880035,24.057647549129115,31166008280.760857,164274954447.06815
2032,1226,1881524122.5343823,22.074124244786482,32940291725.850388,169463023014.79874
