year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1390,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1390,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1390,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1390,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1390,1118406098.1730452,52.20797702547145,17757851765.540604,109570194144.20392
2019,1390,1140418736.6818607,52.31745796226343,18739981985.78966,111361318090.19478
2020,1390,1162864631.281564,50.63755149164395,19032880943.72934,114152330472.50061
2021,1390,1185752309.3842695,51.36504672370346,20242575904.921722,111562567878.49129
2022,1390,1209090466.2399118,50.730009627569814,21251164818.492165,111247964722.71616
2023,1390,1232887968.239651,51.234166264242795,22330510486.96411,111913968032.7017
2024,1390,1257153856.284306,55.04118214549191,22689066315.429386,104634084581.99403
2025,1390,1281897349.2190769,55.45530167776638,23729135212.30134,105313388802.9312
2026,1390,1307127847.3358724,55.70648369578451,24877029337.189507,106201435270.314
2027,1390,1332854935.9445744,55.60927997099778,26148492264.19288,107349671917.17688
2028,1390,1359088389.014586,56.0740702544418,27318149975.79232,108044702794.1346
2029,1390,1385838172.888062,56.58450105650693,28438729772.15076,108343687076.48615
2030,1390,1413114450.0662124,61.33456425593587,29846350906.993725,108452740959.74641
2031,1390,1440927583.0701406,61.94243831353937,31132001929.30571,109067641574.64218
2032,1390,1469288138.3776598,62.41558017508505,32510881484.635998,109981570986.22295
