year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,985,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,985,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,985,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,985,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,985,1118541024.3356779,56.609931545438826,16423547958.261614,105003688804.71059
2019,985,1140693916.8796046,64.3099162740264,16985216623.959093,101039357133.61856
2020,985,1163285551.174961,58.67867543008853,16808787144.589005,99412283164.5646
2021,985,1186324616.5757022,57.86311764898442,16921237871.73054,86355339564.26851
2022,985,1209819974.5298958,59.443054799935254,17528520507.401276,83164513527.89552
2023,985,1233780661.9880736,60.59733036384419,18194218382.10578,80368786595.67911
2024,985,1258215894.8790886,62.450868098726296,19063954902.154713,78907800368.9352
2025,985,1283135071.65481,62.81595968877368,19664899590.214703,79553248033.06064
2026,985,1308547776.905022,65.09363966058255,20581643391.110016,80748340186.76106
2027,985,1334463785.043917,64.61881923023168,21417082700.884945,81103819122.83403
2028,985,1360893064.0696,66.83752618665906,22267632565.3887,81715250806.71732
2029,985,1387845779.3980486,69.01662181501577,23545875066.465073,79025616603.29507
2030,985,1415332297.7730076,71.02682003332286,24606985977.81476,75334274561.49324
2031,985,1443363191.2533233,73.60584802936945,25669142163.864803,72480527106.1364
2032,985,1471949241.2792354,75.19587872715147,26537985312.588604,73321331867.46512
