year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,708,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,708,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,708,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,708,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,708,1117762960.151695,56.71894623185763,12995953249.868013,104893309701.05988
2019,708,1139107521.0738072,64.53874503444251,14055088571.985819,100846519119.5911
2020,708,1160859673.137512,59.01027030123861,14738857993.416588,100161691944.46332
2021,708,1183027199.615527,58.30312487932623,15757471330.56151,99721853958.08397
2022,708,1205618032.4082704,59.99876188953982,16850626269.81048,98215302852.08084
2023,708,1228640254.882027,61.26924035127475,18049649336.4592,97872689355.68282
2024,708,1252102104.7612982,63.244086565680256,19272036742.68358,98233393656.29915
2025,708,1276011977.0764036,63.72484886894754,20241646382.92078,98767931185.8429
2026,708,1300378427.1673577,66.13080519153436,21535937600.601448,99852415097.3245
2027,708,1325210173.7451012,65.76831128500646,22732312621.199944,100093405504.92871
2028,708,1350516102.0112062,68.11945587011667,23946398736.24337,100606428373.04967
2029,708,1376305266.8371365,70.43384987775639,25645426393.88233,93516514403.81862
2030,708,1402586896.0042403,72.58095228763784,26886317036.319294,89781614307.12477
2031,708,1429370393.505586,75.30535959777532,28110869342.312878,86831927058.78271
2032,708,1456665342.9108715,77.03410191139439,29301117132.915874,87561127716.74596
