year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1500,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1500,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1500,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1500,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1500,1117931395.2557013,52.272608514526695,11601701462.24787,109495740248.84082
2019,1500,1139450849.948885,52.4468413812752,11853807887.058104,111209816407.25133
2020,1500,1161384540.1955712,50.829526922228716,11993172392.809467,113921115347.9162
2021,1500,1183740439.7616498,51.622304758658466,12368573525.953245,110603648882.11914
2022,1500,1206526675.9028337,51.05030104748531,12693798334.842388,110204766146.37387
2023,1500,1229751532.3192418,51.61988342661113,12869823690.027666,103027371147.17078
2024,1500,1253423452.1668491,55.50261141207471,13154527449.094496,93932749116.79189
2025,1500,1277551041.1269107,55.98417028176066,13422253575.273115,93927096208.04951
2026,1500,1302143070.5344677,56.30254881744317,13760031165.673635,94434386079.54292
2027,1500,1327208480.567075,56.27130170198138,14184037716.867569,96023488761.55592
2028,1500,1352756383.4949098,56.80462446685386,14493375029.736284,95989033081.07558
2029,1500,1378796066.993444,57.3842456048798,14775024150.266222,95558564561.52118
2030,1500,1405336997.5198812,62.22742619566838,15352492229.66629,94607050302.06126
2031,1500,1432388823.75459,62.907809922700686,15723112378.399794,94784431664.81458
2032,1500,1459961380.1087832,63.453149302618726,16100776807.564764,95200170730.4409
