year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,230,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,230,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,230,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,230,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,230,1135935183.0235553,45.207078670324215,15195279925.107695,107967858232.78249
2019,230,1176447072.1798375,45.17403187529732,16474341613.530691,107934607865.89127
2020,230,1218403773.670078,46.72002062416526,17389022582.37557,109886958573.4631
2021,230,1261856815.1500807,45.75797890025287,18777736098.07233,112892752670.68968
2022,230,1306859561.953282,41.886181355137616,20132437943.38346,118180447595.62955
2023,230,1353467282.629524,42.690414730724626,21600195658.326683,120710017942.80008
2024,230,1401737216.821186,43.27267457857968,23107871817.86485,123524561223.8719
2025,230,1451728645.5600526,43.644017646102235,24670910615.329918,126570948288.42043
2026,230,1503502964.0712419,43.819889562791,26321546192.895477,129913781537.97266
2027,230,1557123757.1735992,42.300719771915965,28125154544.20858,134409601105.04385
2028,230,1612656877.3691738,40.71221230135775,30048311571.914562,139303583364.31833
2029,230,1670170525.7176642,39.06626738605256,32051814867.662563,144164669477.07632
2030,230,1728261548.0343635,37.36547023974906,34183245553.236702,149357466995.6631
2031,230,1785615470.8437917,35.61904119208778,36381957328.589676,154514149793.49573
2032,230,1840572639.7312403,33.826674591871736,38478496265.29936,158956036923.68384
