year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,468,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,468,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,468,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,468,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,468,1133893164.4981554,45.468580859373255,13100055505.817137,107650187279.23434
2019,468,1172221184.1622922,45.69738805589639,14395262077.787027,107273136719.75784
2020,468,1211844773.0540862,47.514129512572595,15549687305.961525,108934534703.27219
2021,468,1252807724.1907175,46.81079585185121,16772351662.990553,111617471462.66454
2022,468,1295155310.8872252,43.16839938368201,18002280019.33646,116359224166.39696
2023,468,1338934336.7937493,44.23919274886966,19414607949.136307,118539061983.54318
2024,468,1384193187.624138,45.088591611273806,20868576079.453457,120728316138.73659
2025,468,1430981884.6330857,45.72660731735923,22354287174.553318,123346097087.16713
2026,468,1479352139.9009306,46.16778819445632,23911743485.134476,126220060135.73128
2027,468,1529357413.4871771,44.88426934454527,25546991608.587337,129952775904.10608
2028,468,1581052972.515944,43.52492980454356,27270405574.78883,134022769340.67493
2029,468,1634495952.2586198,42.101533251766945,29085212820.514328,138533464864.907
2030,468,1689745419.2812438,40.61639407515531,31015543199.201756,143305581310.1369
2031,468,1746862436.726411,39.07864892475676,33135735234.06292,148735864419.16013
2032,468,1802827004.5704184,37.48771485467755,35223993176.817474,153665632582.58093
