year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,367,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,367,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,367,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,367,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,367,1125923835.944127,46.498212596572,15022724941.07786,106400252777.89182
2019,367,1155801670.3018515,47.76718977368511,16284726506.584703,104793430433.90317
2020,367,1186472351.3490314,50.66868317510964,17238544339.13592,105350998971.81895
2021,367,1217956918.290365,51.01166246172368,18592745802.220108,106816366108.10022
2022,367,1250276968.6328545,48.30738905456836,19855653145.26354,110017744508.76321
2023,367,1283454673.001077,50.47419433308771,21275982616.05741,110917924822.96625
2024,367,1317512790.345594,52.431643610553735,22689601339.93731,111712614015.09193
2025,367,1352474683.5549333,54.1856108034945,24134927434.33683,112829656031.07841
2026,367,1388364335.4818642,55.74703607969447,25640376686.423866,114123014239.89275
2027,367,1425206365.3949404,55.47210340893407,27193550695.27013,116014277612.031
2028,367,1463026045.8666103,55.103538681843155,28813631308.15025,118097024943.61697
2029,367,1501849320.1094768,54.65225292563025,30470898634.136017,120299534323.60628
2030,367,1541702819.7725909,54.11913678628937,32200227096.970345,122559588331.48715
2031,367,1582613883.2100008,53.51266037458346,34060492758.41887,125227569189.28918
2032,367,1624610574.2340727,52.83075291529514,35980884424.69255,128168966396.22118
