year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,729,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,729,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,729,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,729,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,729,1119469429.7622805,56.480050812261965,16914420622.690498,105135395880.96782
2019,729,1142588288.0348694,64.03749621758689,17897643598.387833,101269631804.08678
2020,729,1166184588.204146,58.284213558042886,18208897595.934834,100767261949.3598
2021,729,1190268190.2191603,57.34008860800831,19533691838.321507,100542011973.82242
2022,729,1214849157.652895,58.78299892779015,20707161483.878235,99191201061.97145
2023,729,1239937761.9074275,59.79985984539608,22042825523.45755,99067041787.28223
2024,729,1265544486.505935,61.510137777179786,23451646395.98356,99654498444.02768
2025,729,1291680031.4733396,61.73886954302834,24596191411.306538,100424330144.0677
2026,729,1318355317.807428,63.865471046379994,26101622138.496548,101752900133.56216
2027,729,1345581492.0422866,63.258675820529064,27494369814.441086,102242679253.84712
2028,729,1373369930.9060018,65.32183143413737,28932940705.057228,103012855030.30736
2029,729,1401732246.0745325,67.34223379035652,30415898441.22789,96179598265.96721
2030,729,1430680289.0237708,69.1920857760221,31730289051.71649,92710028990.97563
2031,729,1460226155.9817915,71.60101523002358,33074301719.627518,90049058207.77003
2032,729,1490382192.983392,73.02906729680258,34546124498.0434,91065073584.17412
