year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,686,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,686,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,686,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,686,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,686,1138007273.2590373,53.93103134596717,15359064343.201715,107765243894.68225
2019,686,1180742964.8835616,58.73676790889215,16592809960.923876,106242865863.4688
2020,686,1225083513.8596532,50.67430776686624,17358015426.91758,108323916120.68088
2021,686,1271089187.5427928,47.33576868701952,18913555780.185562,110751262690.2465
2022,686,1318822516.5139954,46.264861330170724,20347734990.63853,111328073472.76703
2023,686,1368348379.57093,44.803679770463155,21902994783.203465,112836479702.53777
2024,686,1419734091.910705,43.9693993004287,23709814883.053276,116125078259.41057
2025,686,1473049496.624212,41.82474423335507,25331686145.65232,119882344476.1941
2026,686,1528367059.626346,41.34884273927612,27348834414.838745,124251933002.25874
2027,686,1585761968.151158,38.53141707992794,29440819092.76407,128489976265.24942
2028,686,1645312232.945804,37.99692706802704,31535614190.741848,132547532630.78235
2029,686,1707098794.3021884,37.407984831932865,33975029557.290012,129217722159.5673
2030,686,1771205632.07043,36.66385076679147,36222194030.48427,129284901526.31807
2031,686,1837719879.8036718,36.35173324602652,38525024830.42629,130075839154.97688
2032,686,1906731943.189378,35.246824646114646,41056970881.76218,135286299847.16554
