year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,758,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,758,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,758,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,758,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,758,1139552509.924617,53.722300399797774,16282006688.220556,107991922368.80702
2019,758,1183951672.0278099,58.306564706111196,17490721234.620228,106688570959.80447
2020,758,1230080711.0592682,50.06219408842465,18157975041.494278,109011380744.74063
2021,758,1278007026.3581955,46.53824169499289,19791980395.114048,111693914390.66956
2022,758,1327800643.2719522,45.27586914078507,21245566104.56543,112564085587.37578
2023,758,1379534315.4703977,43.62954103266221,22805448001.745045,114157631173.7375
2024,758,1433283631.2465878,42.608385334694674,24665033530.93057,117702677493.68404
2025,758,1489127123.9591603,40.29350801586155,26354478671.431137,121906204385.72368
2026,758,1547146386.7777727,39.633144610797935,28431824760.731827,126638794573.96068
2027,758,1607426191.8992233,36.664348078016175,30610318568.220905,131290673064.28477
2028,758,1670054614.4084892,35.95245943161693,32776146685.973152,135732865633.02798
2029,758,1735123160.9656067,35.18867738676658,35191662554.14501,132828438963.00768
2030,758,1802726903.5064511,34.27423849266783,37520508816.25728,133322675938.5184
2031,758,1872964618.1527596,33.785918005778896,39905248361.9791,134510972477.09697
2032,758,1945938929.5343475,32.52185711161471,42566367252.959175,140261243227.79968
