year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1372,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1372,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1372,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1372,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1372,1144977308.8298545,48.67572342533344,14201688556.766565,113816055252.3132
2019,1372,1195250821.8154922,45.32990048069712,15008084744.66377,119466171440.81982
2020,1372,1247731737.592806,40.391620646308176,15510845422.355896,125699396762.80476
2021,1372,1301415655.4987702,37.79586498564031,16655493696.005161,128355869448.99292
2022,1372,1351587255.5321577,34.03337687231627,17628083453.59813,133155310245.2341
2023,1372,1404409727.1338062,31.36080328496459,18522570485.65108,138419266490.44778
2024,1372,1468589083.2626593,31.54235013369764,19285422566.554,135300328562.47397
2025,1372,1525577376.4273767,28.83287841379444,20217968235.49025,140972407282.25427
2026,1372,1582517117.545319,26.046420161592685,21321849341.262352,147215011192.83243
2027,1372,1633201680.7607043,23.044429873892234,22635435848.16633,153975333879.48508
2028,1372,1691530992.8301656,20.547960779954572,23763781606.968784,159395055773.34937
2029,1372,1749336314.7580926,18.135529163897143,24799172134.320965,164198062968.10162
2030,1372,1815170268.528765,18.894516504527928,26151373314.024742,169392930992.81216
2031,1372,1878156097.0242865,16.572933446620617,27382656335.516586,175045591433.02686
2032,1372,1942456206.9429936,14.200337012996961,28716291580.348324,181036025812.10605
