year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,882,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,882,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,882,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,882,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,882,1118406098.1730454,56.62882519876216,17802103263.637375,104984547673.17287
2019,882,1140418736.6818602,64.3495638471478,18699790055.35823,101005906967.75276
2020,882,1162864631.2815635,58.73611204768775,18849480792.298615,100389703564.91493
2021,882,1185752309.3842688,57.93931079385758,20169499174.615097,100030140780.75102
2022,882,1209090466.2399104,59.53925523613488,21293910998.167404,98582402406.08528
2023,882,1232887968.23965,60.713613624385744,22579732251.305706,98321750087.93178
2024,882,1257153856.2843056,62.58810594818638,23958886385.694443,98767455879.21028
2025,882,1281897349.2190762,62.9731649176675,25051189559.010345,99390122304.08368
2026,882,1307127847.3358724,65.27298045047584,26503885055.461903,100565951842.38045
2027,882,1332854935.9445748,64.81752565499785,27839739788.170578,100899440963.75473
2028,882,1359088389.0145884,67.05906256662003,29220254273.211292,101507313707.53345
2029,882,1385838172.8880644,69.26146921270603,30530370801.852245,94514939266.89742
2030,882,1413114450.0662158,71.29524234023046,31777637477.56072,90878991326.65001
2031,882,1440927583.0701442,73.89929499303109,33053301075.290928,88034547300.6995
2032,882,1469288138.3776636,75.51318494439147,34456368731.20393,88871093476.26619
