year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1288,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1288,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1288,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1288,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1288,1128339003.1620305,50.86807175753084,12820533508.33024,111121690281.91847
2019,1288,1160765502.0019214,49.64752371114953,13829815210.203531,114540280955.79637
2020,1288,1194123881.9733403,46.694227807428604,14738480223.113285,119110390776.57326
2021,1288,1228440923.7178712,46.10507534175056,15889268408.804174,118259828240.14868
2022,1288,1263744177.5061226,44.21132129493969,17036251595.663755,119841436424.37686
2023,1288,1300061985.3555217,43.41991849177175,18211569152.794235,122007269250.64409
2024,1288,1337423503.7837403,45.735901504389545,18988135929.056847,115823545471.6113
2025,1288,1375858727.2160175,44.838808811431726,20173661789.922462,118248092017.89934
2026,1288,1415398512.065161,43.79574311728474,21496541414.000397,121134295032.79579
2027,1288,1456074601.5035698,42.44091386111386,22997078798.401844,124869333227.89601
2028,1288,1497919650.9471629,41.60870149138649,24380576615.123833,127556214240.7759
2029,1288,1540967254.2716694,40.82114869423551,25759006995.424015,129930563193.23907
2030,1288,1585251970.782328,43.81575184712605,27420252711.945988,131882116968.29082
2031,1288,1630809352.958654,43.08682116169445,28983198771.56417,134627683648.66982
2032,1288,1677675974.9965372,42.241582400600834,30643968284.849247,138152857817.2976
