year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,591,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,591,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,591,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,591,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,591,1121964745.5444932,56.132029948020055,11839075808.854267,105489390737.73695
2019,591,1147687661.1967394,63.308649481637815,12465079612.568697,101889497911.72922
2020,591,1174000317.6516986,57.23046036020485,12766653178.057573,101698980170.39365
2021,591,1200916235.7022345,55.945016770354826,13292048538.713041,101752949026.26999
2022,591,1228449246.1279678,57.025121798912494,13968066820.419086,100628978325.89786
2023,591,1256613496.802245,57.679255454474024,14728538504.252409,100829970942.85182
2024,591,1285423459.9620337,59.01239610545219,15630873565.73968,101756068306.4416
2025,591,1314893939.6445086,58.88343675709912,16133687743.99348,102878463397.43271
2026,591,1345040079.2941215,60.61448166837409,16896241906.62465,103283463386.61455
2027,591,1375877369.544079,59.66383157550557,17629260417.570133,104155003295.69328
2028,591,1407421656.1762266,61.321968592421385,18354355758.229675,105307184523.586
2029,591,1439689148.2634194,62.930314170269,19610072748.68657,98160045777.35124
2030,591,1472696426.4985878,64.36502311211797,20755614990.25541,93263745222.92743
2031,591,1506460451.7147317,66.33446337518609,21829938075.856354,87876409261.10022
2032,591,1540998573.6002793,67.34567129753289,22389209623.15168,81821172265.28217
