year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,24,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,24,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,24,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,24,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,24,1138948363.6202235,44.82292152508054,13583406675.359425,108456495673.51527
2019,24,1182696634.7842975,44.40690852847896,15058717395.18256,108912841392.58234
2020,24,1228125325.6153014,45.558619363111156,16378986353.045832,111396391194.45142
2021,24,1275298982.8983283,44.22163077381597,17849708718.42389,114891765064.98201
2022,24,1324284632.7321475,40.019228668723485,19391209274.218464,120891851083.08029
2023,24,1375151875.7624025,40.44034792578935,21075698587.048218,123712967782.89413
2024,24,1427972986.0728064,40.640363696674484,22827347287.95128,127204816926.70229
2025,24,1482823013.8748708,40.63184427873839,24650147410.644547,130945062339.60388
2026,24,1539779892.142056,40.43151969548243,26586854151.311478,135058058657.31973
2027,24,1598924547.3398576,38.58054264561597,28705161374.414963,140536769216.126
2028,24,1659482513.6018748,36.67103018494462,30971119247.73841,146270125579.51788
2029,24,1718718266.0069692,34.71501104671446,33208832247.232838,151539683657.5802
2030,24,1775353824.4426374,32.7153895704653,35379568579.8734,156104263597.0846
2031,24,1833804511.9399939,30.681434993914912,37757474683.47721,161641505148.20007
2032,24,1894116450.1832626,28.613165558388086,40267746577.353645,167211622511.92957
