year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1271,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1271,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1271,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1271,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1271,1132100208.5887406,50.366838910909365,15015206268.849876,111722377103.75262
2019,1271,1168516991.7606277,48.654819920240264,15897452258.341116,115774962440.92331
2020,1271,1206105210.1875634,45.23698205834549,16392796718.068642,121047487308.52324
2021,1271,1244902545.9610784,44.17309555273465,17523055713.50774,120913885794.212
2022,1271,1284947893.3097095,41.83160155041253,18568349565.682564,123217657741.06192
2023,1271,1326281397.590365,40.58463333097901,19621379436.59232,126442921814.52449
2024,1271,1368944495.533933,42.38022115064732,20212468475.86271,120923687034.305
2025,1271,1412979956.785506,41.03366306492586,21281109579.547726,124214203412.39519
2026,1271,1458431926.7808342,39.55281498722577,22516866096.97062,128082454428.29317
2027,1271,1504635592.2347312,37.77869066874372,24017893337.378307,132723857881.3291
2028,1271,1551560511.2718525,36.51864610322551,25255844875.96557,136122382280.91432
2029,1271,1599983674.5054002,35.30836457977184,26508353107.4957,139233947146.38596
2030,1271,1651404264.4365034,37.72663875549615,28045181706.981903,142213570481.00882
2031,1271,1703025676.2674572,36.573317243807516,29492853032.997658,145763171550.35303
2032,1271,1754437748.8383007,35.31549419266924,30949996557.083485,149350377644.6402
