year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,1462,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,1462,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,1462,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,1462,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,1462,1140823835.0498888,49.21701709398955,16695691083.021105,113140745040.31621
2019,1462,1186594862.4290905,46.390051469060225,18052536359.11338,118705933844.61708
2020,1462,1234202270.5736494,41.9306097136491,18916495042.32948,125579775635.38966
2021,1462,1283719736.9714549,39.813581223048715,20641889062.20849,127178368075.44347
2022,1462,1332599031.7641196,36.49112952670496,22243164875.283413,130887417823.83862
2023,1462,1382613393.879479,34.25657306568681,23874195612.55761,135351356129.06668
2024,1462,1441040798.5362213,34.93159444755086,24996373190.576057,132270874689.12732
2025,1462,1494021887.316174,32.6334478199029,26669391831.075882,136776148730.22069
2026,1462,1545525397.505743,30.237232422968567,28439529599.88056,141350665214.42453
2027,1462,1594147218.3606696,27.598301949156912,30475956182.38403,146781753842.66833
2028,1462,1651680255.921637,25.464568819800697,32517299119.381973,151929827459.37814
2029,1462,1709297564.746463,23.401390928570976,34574382873.81532,156687784958.8431
2030,1462,1772254419.1480758,24.646372122785422,36961755480.26238,161331784869.2473
2031,1462,1833265629.4891262,22.657423125119163,39287354990.871956,166163023280.1298
2032,1462,1892337794.4027107,20.598467891473295,41643601090.2307,171110001221.46048
